current_severity,monthly_rainfall_mm,vehicles_per_hour,road_age_years,drainage_condition,construction_quality,temperature_range,crack_intensity,severity_30d,severity_60d,severity_90d,weekly_growth_rate,will_worsen,road_type,rainfall_season
3.0,105.74029746953434,433,1,1,0,12.856899733617709,1.0,3.239511018805545,3.4981438803208467,3.7774252152221894,0.01808392817774027,0,arterial,pre_monsoon
3.0,80.34132280187642,669,6,0,1,12.890407833303373,4.0,3.2331807838898747,3.4844859937715817,3.7553243855985636,0.017619384773591866,0,local,post_monsoon
2.0,25.115954303080077,350,7,2,0,7.133936508290458,0.0,2.111368563368564,2.2289386051905167,2.353055450338916,0.01272441357624987,0,local,dry
1.0,30.505044515555614,746,7,2,0,9.327078661722735,2.0,1.1338348631980972,1.2855814970034478,1.4576371207849093,0.029741671755973614,0,arterial,dry
4.0,370.767108157756,281,4,0,1,20.815208459890417,2.0,4.74834859792905,5.0,5.0,0.040828736319252226,1,collector,monsoon
5.0,313.79223260918457,627,15,2,0,15.875642631354813,2.0,5.0,5.0,5.0,0.08653573474850307,0,collector,monsoon
3.0,63.27758770676964,610,13,0,1,9.73873614645548,1.0,3.3781681984296954,3.8040067922939107,4.283524924112615,0.028088899613943053,1,highway,post_monsoon
2.0,5.0,551,2,1,2,23.459796634679897,4.0,2.127946150402787,2.2640774095070197,2.4089174038871883,0.014574202866495356,0,collector,dry
2.0,478.20014851673534,696,6,1,2,6.015312940141777,5.0,2.526542275627902,3.191707935267508,4.031992514955201,0.05604526560071927,1,collector,monsoon
4.0,389.21017098689265,351,7,0,1,7.936526375917226,1.0,4.84668140284562,5.0,5.0,0.045818641773276846,1,arterial,monsoon
4.0,36.50839934960242,406,9,1,2,11.447429146460363,3.0,4.509132122637689,5.0,5.0,0.028350174775080166,1,collector,dry
4.0,122.9737737742848,307,1,0,0,4.344964673118422,2.0,4.292356954645057,4.606082056522448,4.942737087244985,0.01659592047643557,0,arterial,pre_monsoon
4.0,32.84635108604017,501,1,1,1,20.951545823139234,2.0,4.324886811722534,4.6761614835528755,5.0,0.01838839742534567,1,arterial,dry
3.0,52.58306291017041,476,2,0,0,12.915760193546403,3.0,3.1423832050400575,3.2915240691059413,3.44774331791454,0.010878223620003829,0,highway,dry
1.0,61.866498979631075,671,13,1,0,8.050255715501027,2.0,1.187455550393106,1.410050684159394,1.6743725112406689,0.040904096597303104,0,arterial,post_monsoon
2.0,291.1655352078515,577,4,2,1,14.238934757023808,3.0,2.5439884545795746,3.235938628517087,4.116095255337766,0.05774228436782777,1,arterial,monsoon
4.0,207.50647615714803,637,10,1,0,12.730279241489457,1.0,4.629982965450435,5.0,5.0,0.03471606921439764,1,local,monsoon
3.0,103.86667040073468,460,9,1,0,10.476744579370767,1.0,3.3828705397336467,3.8146043628659387,4.3014375732928745,0.028422639970638746,1,local,post_monsoon
1.0,56.14052626444441,581,6,0,0,5.957424165892599,0.0,1.0589514450034239,1.1213781628748392,1.1874850259715957,0.013454863184456774,0,arterial,pre_monsoon
1.0,61.66344772077589,862,10,0,0,4.818940372354465,2.0,1.151685018501643,1.3263783818411294,1.5275701112308804,0.03350171285346608,0,arterial,post_monsoon
3.0,144.55646149319995,230,2,0,0,22.934004987216134,1.0,3.1941289630125835,3.4008199441186138,3.620885827166699,0.014738048229697034,0,arterial,pre_monsoon
1.0,73.09669783797088,132,5,2,0,5.236325574450014,1.0,1.0672294903633814,1.138978785101283,1.2155517483583456,0.015297906610035685,0,arterial,post_monsoon
2.0,56.53790434684022,627,1,0,0,20.48982759675688,2.0,2.069095031434174,2.140577124552792,2.2145287464069163,0.00795645360102824,0,local,dry
3.0,83.02584696256856,330,7,0,2,7.776204261920221,2.0,3.3938202807691926,3.8393386993867615,4.343341847573601,0.0291984023444156,1,collector,post_monsoon
3.0,69.70294512534385,223,3,1,0,15.950162837701612,1.0,3.2421678216234344,3.5038840611901483,3.7867267179633126,0.01827868995953899,0,local,dry
3.0,42.56176221400312,606,15,2,0,14.327165450403898,2.0,3.3702207423641246,3.7861292840871315,4.253363815500895,0.027524032427366785,1,collector,dry
2.0,243.8610453647301,299,7,2,0,15.327093501482084,0.0,2.360462735946598,2.785892163896249,3.2879973196213643,0.03942303158912895,1,local,monsoon
4.0,200.38886081700008,807,10,2,0,15.660071361200952,2.0,4.756708426333567,5.0,5.0,0.04125602160010895,1,collector,pre_monsoon
2.0,310.41509012050483,531,9,2,0,3.942171888312446,0.0,2.5160063025827126,3.165143857317966,3.98176094679648,0.055016058456297756,1,highway,monsoon
2.0,172.33486648079665,459,6,0,1,8.618270037629115,1.0,2.2866093770890643,2.614291221695819,2.988931410985643,0.03174204659994917,0,collector,pre_monsoon
4.0,340.3385536200957,335,10,0,2,5.159760203911429,2.0,5.0,5.0,5.0,0.06384734614596577,1,local,monsoon
3.0,26.023499367306453,543,7,2,1,12.946505304237986,1.0,3.3569803841725676,3.7564390999064665,4.203430790908287,0.026580699007752114,1,collector,dry
4.0,44.233266324559644,181,8,0,2,5.383278339378869,2.0,4.273096755565762,4.56483897060666,4.8764996487448675,0.015529721079196836,0,collector,dry
3.0,18.870050983621134,50,16,2,1,3.0,0.0,3.290964338207881,3.610148758452013,3.9602902732303438,0.021834233533745657,0,local,dry
3.0,88.46034557282312,189,7,0,0,10.812613317282127,1.0,3.2034414825647315,3.420679110738841,3.652648453961146,0.015427590142097367,0,arterial,pre_monsoon
1.0,38.21681855290274,727,4,1,1,3.0,0.0,1.1054631608372052,1.2220487999681846,1.3509299291101429,0.023670836304634575,0,collector,dry
2.0,119.25907070745023,315,4,2,1,13.293690973604782,1.0,2.244465487555852,2.5188126624146645,2.826694045204192,0.027273342512624185,0,local,pre_monsoon
2.0,130.49243445743946,213,6,0,0,5.711852383111292,1.0,2.1320467755950645,2.2728117266626553,2.4228704566828827,0.015030060756734942,0,local,pre_monsoon
2.0,9.202682352287422,482,7,2,2,7.797101259598861,2.0,2.194793492030933,2.4085592363306687,2.643145068534773,0.021923036411549943,0,collector,dry
5.0,372.74084927342045,944,7,0,2,3.0,0.0,5.0,5.0,5.0,0.059241184921932734,0,collector,monsoon
2.0,56.413254389796094,718,1,0,1,20.25051106904273,0.0,2.1070678292808442,2.2198674185951446,2.3387056114952713,0.012242703213792745,0,arterial,post_monsoon
4.0,33.92621963944751,339,1,0,0,4.685425565109606,3.0,4.139843582858639,4.284576222633962,4.434368845134978,0.008050415343234975,0,highway,dry
3.0,336.8727009550439,336,3,0,0,10.179993827260525,2.0,3.329564368243739,3.695332960759442,4.1012829849804255,0.02461829027210017,1,collector,monsoon
4.0,303.61959511864495,340,7,0,1,3.0413070376937696,2.0,4.933818673579568,5.0,5.0,0.05017597431769146,1,local,monsoon
3.0,156.48497330346763,317,7,0,0,7.821660958096139,4.0,3.3850525257028607,3.8195268672557727,4.309766356331362,0.028577381767731978,1,arterial,pre_monsoon
3.0,336.8715210746165,608,8,0,0,20.759108905121053,2.0,3.5801100254781164,4.2723959315096405,5.0,0.04211151429719173,1,arterial,monsoon
3.0,119.95456491155862,432,8,0,0,13.48738367632674,4.0,3.2129385888965087,3.4409914586734303,3.685231413878384,0.01612921872905921,0,collector,pre_monsoon
2.0,228.18325184421275,277,5,2,1,8.381845018447102,1.0,2.3585567538124015,2.7813949804770464,3.280038958112025,0.039227135725160095,1,local,monsoon
4.0,41.04859981688235,232,2,2,1,11.829132601722684,2.0,4.292595542468631,4.606594122805391,4.943561349379155,0.01660910511834457,0,collector,dry
2.0,265.48984930926855,960,9,1,1,9.197204716566944,4.0,2.459471358872308,3.0244996825565993,3.719335172083172,0.04943629561514166,1,arterial,monsoon
1.0,356.24644732634266,647,7,1,0,11.537897100862066,0.0,1.3434589531895706,1.804881958905217,2.4247848271415444,0.07131954235509992,1,arterial,monsoon
3.0,40.09805271602794,328,2,0,2,15.719343595164805,2.0,3.194526611146994,3.4016667564420993,3.622238325236122,0.014767523412551496,0,arterial,dry
2.0,115.66536475666712,742,9,1,1,10.344510050464804,3.0,2.2702087480463846,2.576923879853166,2.9250775675461442,0.030010580768269936,0,arterial,pre_monsoon
5.0,115.25780766476613,269,10,0,1,13.099957369625523,1.0,5.0,5.0,5.0,0.019086784962382693,0,arterial,post_monsoon
5.0,152.68139508463824,472,10,0,1,13.182477488241275,2.0,5.0,5.0,5.0,0.030479365817396572,0,local,pre_monsoon
5.0,233.21010778755877,450,10,0,1,10.369271763511282,1.0,5.0,5.0,5.0,0.031183781647831463,0,collector,monsoon
2.0,79.89369758200145,536,3,1,2,8.320370051649721,4.0,2.2658133224788344,2.566955006161287,2.9081204255819917,0.02954491299524391,0,collector,post_monsoon
1.0,385.0700318174555,311,10,2,1,9.374083216977697,3.0,1.2535251111990013,1.5713252044064685,1.9696956015834122,0.05413858184155798,0,highway,monsoon
5.0,318.48867898823124,525,6,0,1,15.495926257675384,1.0,5.0,5.0,5.0,0.03809325348556808,0,collector,monsoon
3.0,357.66082507246847,150,15,0,1,15.912083524877254,2.0,3.5031888684001515,4.0907774158942445,4.776921968821151,0.036843484078646536,1,highway,monsoon
5.0,114.99758602923896,424,10,0,0,6.311028343657645,4.0,5.0,5.0,5.0,0.02102923484341487,0,arterial,post_monsoon
5.0,102.62613488979372,767,8,2,0,10.695053328059958,1.0,5.0,5.0,5.0,0.03479772529642133,0,collector,pre_monsoon
4.0,106.26549091229442,705,13,0,1,8.235390654488326,2.0,4.47109750857153,4.997678232788637,5.0,0.026319628688585252,1,collector,pre_monsoon
2.0,143.7641219743641,360,4,0,0,15.999762148580704,2.0,2.1599316041744974,2.3326522673559094,2.519184676905664,0.018112260623672008,0,collector,pre_monsoon
2.0,92.85331749982798,194,9,0,0,9.643984801100496,1.0,2.130377983369653,2.269255176013075,2.4171856328129406,0.014844625813363165,0,collector,post_monsoon
4.0,289.73463900216984,63,15,1,1,23.004619087856838,2.0,4.513835367536453,5.0,5.0,0.02860035263285775,1,arterial,monsoon
2.0,60.654005973829925,623,10,0,1,13.089486949485265,1.0,2.277372821374765,2.593213483768228,2.9528569539781664,0.030768090123100063,0,local,dry
2.0,52.267311687550134,555,7,0,1,17.90998227111611,2.0,2.122472377335368,2.2524444962758245,2.390375612413257,0.013964644307515161,0,collector,post_monsoon
3.0,143.52854259791255,577,5,1,0,6.9269458659831695,0.0,3.2589728837569654,3.5403014190210635,3.8459154416386507,0.019507789151467538,0,arterial,pre_monsoon
5.0,46.67816318371093,838,3,0,0,12.058610745429329,1.0,5.0,5.0,5.0,0.012590735136772719,0,collector,dry
3.0,257.84228428360166,530,5,0,0,15.080865491851117,2.0,3.298333345128754,3.626334285196078,3.986953097815289,0.02236765510960389,0,local,monsoon
3.0,73.66200819283131,545,3,0,2,6.8334987908909985,7.0,3.2812730247664055,3.588917554353225,3.9254061197366186,0.02113131090421609,0,arterial,pre_monsoon
1.0,77.9521926068598,220,6,1,0,12.101713559052886,3.0,1.1029534415616113,1.216506294252603,1.3417498039272708,0.023128090736894598,0,arterial,post_monsoon
3.0,43.81801451555422,824,6,0,0,17.259295161002683,2.0,3.168426572055253,3.346308980835267,3.53417809772853,0.012826894018472194,0,local,dry
5.0,65.77346522883566,467,10,2,0,10.36274996038257,3.0,5.0,5.0,5.0,0.0364941337858939,0,highway,post_monsoon
1.0,367.44555873395177,336,5,1,2,7.741237477136874,2.0,1.2871500947882846,1.65675536651349,2.132492827048838,0.060669657101862076,1,arterial,monsoon
3.0,57.16307737986897,541,4,1,1,21.01479727736259,1.0,3.331162298303776,3.698880752546832,4.107190702935169,0.024733007688890328,1,highway,dry
4.0,50.47022648510708,900,10,1,0,6.141273491768507,5.0,4.449158044999251,4.94875182734539,5.0,0.02514232152181779,1,collector,post_monsoon
4.0,499.56863420363845,927,9,0,0,12.779453141907936,1.0,5.0,5.0,5.0,0.056213574345203146,1,highway,monsoon
3.0,47.795999589925025,305,6,2,2,8.458618308315966,2.0,3.305531065304785,3.6421785412316625,4.013111437809242,0.022887796384355407,1,collector,dry
4.0,68.779711390512,735,9,2,0,7.31582880571224,1.0,4.73626415267975,5.0,5.0,0.04021005885230902,1,local,pre_monsoon
2.0,121.15708458959944,567,5,0,1,15.708285413516297,5.0,2.206624243648015,2.434595276327587,2.6861184801076954,0.023205715977712895,0,local,post_monsoon
2.0,41.7139784509498,697,6,1,1,10.97232044168731,1.0,2.1792157890910824,2.3744907277119345,2.5872638424401107,0.020226005808774934,0,arterial,dry
4.0,58.95046127426379,555,13,0,1,14.029432327098489,0.0,4.406401542536655,4.854093638517354,5.0,0.022835089339534397,1,arterial,dry
4.0,52.111287735736425,622,6,1,2,3.0,1.0,4.446868169681551,4.943659129631737,5.0,0.025019186766519395,1,collector,dry
4.0,48.25570705229532,764,5,0,0,14.5155989098103,2.0,4.2001406362508344,4.410295341071392,4.630965169975422,0.011457322689051076,0,arterial,dry
5.0,272.95016849841005,150,7,0,2,8.397020440918334,1.0,5.0,5.0,5.0,0.02276168514316231,0,collector,monsoon
3.0,139.63067071788652,572,1,1,1,3.0,1.0,3.3792576360773934,3.8064607236624584,4.287670488955015,0.02816625220817135,1,highway,pre_monsoon
3.0,31.631616101445154,266,6,0,2,21.423697773935878,0.0,3.1946349905011893,3.401897574178177,3.6226070081902395,0.014775556412154441,0,arterial,dry
4.0,43.78548886274611,407,8,0,0,15.005067632473136,2.0,4.240082387263972,4.494574662696537,4.764341716385624,0.013693521466342519,0,collector,dry
3.0,33.766775928360346,500,14,1,0,13.13638706339799,3.0,3.151910902216924,3.311514111837967,3.4791991439824272,0.011592555887015903,0,collector,dry
4.0,103.13226374213745,298,7,0,0,18.247094248699327,2.0,4.359155089055835,4.750558272610346,5.0,0.02026552066178069,1,collector,post_monsoon
4.0,46.88550857360056,383,8,0,1,13.23784640694268,1.0,4.188719908682989,4.386343618349308,4.593291210126081,0.010814919842129388,0,arterial,dry
4.0,63.73815001351957,219,8,0,0,8.00692994928197,1.0,4.31394393771287,4.652528074432405,5.0,0.017786574768708686,1,arterial,post_monsoon
2.0,86.34095640151753,381,16,2,2,11.125161947588115,4.0,2.3979674385699434,2.8751239182208477,3.447226768873613,0.04325329900307293,1,local,pre_monsoon
2.0,17.208821636885403,602,11,0,1,8.608168934039739,0.0,2.1724371784727112,2.3597416472052375,2.5631952429895475,0.019484640749940434,0,local,dry
1.0,66.38441526654256,673,1,2,2,9.498235535876452,2.0,1.1301952855885269,1.2773413835665322,1.443645209794021,0.02896945125197678,0,local,post_monsoon
3.0,107.0363687061174,346,11,0,1,5.711481670703794,0.0,3.3821428383929213,3.81296339309751,4.298662277673039,0.02837101592616384,1,local,pre_monsoon
1.0,240.4242702830506,765,3,0,1,7.149897120998403,2.0,1.122101085385855,1.2591108458241138,1.4128496467203402,0.02724522039979103,0,collector,monsoon
3.0,100.55391081642907,615,4,1,0,16.472927663343377,3.0,3.3649070263231033,3.7741997652661956,4.233277102963743,0.027145788977296612,1,local,post_monsoon
3.0,54.61599032951981,786,1,1,2,13.66037719401624,3.0,3.1454295981568157,3.2979091189869814,3.457780318297639,0.011106805128688424,0,collector,dry
2.0,35.9765509699032,145,14,1,1,9.484934737342456,1.0,2.1208248166397063,2.2489489514374217,2.3848133737821646,0.01378093623430964,0,arterial,dry
3.0,376.7946202144032,562,11,0,1,6.859840677684324,3.0,3.4293488532414202,3.9201445190760813,4.4811810370114,0.031702372801131876,1,collector,monsoon
1.0,58.6465536677244,622,11,0,2,9.973015105960336,3.0,1.0990244144285375,1.2078546635099896,1.3274617642788444,0.02227650470522178,0,arterial,dry
1.0,25.760807399413977,156,11,0,2,3.5807509851646557,2.0,1.0854147672411276,1.1781252169451113,1.278754508131381,0.019308555344541737,0,collector,dry
4.0,51.19261080550072,982,9,2,0,12.633152997121762,3.0,4.561350663181779,5.0,5.0,0.031116673367202877,1,arterial,dry
2.0,40.987945994796355,372,5,1,2,16.727357409962824,3.0,2.1156535756542394,2.237995026089284,2.367411089621098,0.01320361542838863,0,collector,dry
1.0,326.4619669463971,608,7,1,0,23.834863300295115,3.0,1.1945798762259936,1.4270210806841102,1.704690665935508,0.04235793945422857,0,collector,monsoon
3.0,23.95136285250687,685,4,0,1,6.483706387179408,4.0,3.2360444914115574,3.490661316798363,3.7653117752029184,0.01782962384259671,0,local,dry
4.0,160.3762500953315,520,3,1,0,16.519012229753045,0.0,4.544700782511512,5.0,5.0,0.03023722402714698,1,collector,pre_monsoon
2.0,444.6406063741972,777,4,1,2,8.46394277151062,1.0,2.637877926267575,3.479199976944861,4.588852410126752,0.06672489221220221,1,highway,monsoon
3.0,143.57922296596382,899,16,0,1,6.357718549744938,5.0,3.682705787042109,4.5207739713044806,5.0,0.049004487927044545,1,arterial,pre_monsoon
1.0,26.184611076602074,278,5,0,2,6.355509355720116,4.0,1.0595702204972577,1.1226890521646073,1.1895678865519104,0.013593010038156836,0,local,dry
1.0,89.80066709243783,523,11,1,1,12.703678632134835,2.0,1.1654327311708346,1.3582334508843106,1.5829297202316897,0.036367254997392566,0,local,monsoon
3.0,38.09606199892792,683,15,1,2,7.346031881533653,2.0,3.2278422963432054,3.472988630020726,3.7367531982333153,0.017227078307903026,0,highway,dry
3.0,287.57741966077674,173,10,1,2,8.965771143532574,0.0,3.422078640756973,3.903540741175032,4.452741131233241,0.031191609263521047,1,collector,monsoon
3.0,106.14507289248789,712,3,0,2,9.79799334631369,1.0,3.3392109568328783,3.7167766047442488,4.137033720887367,0.025310190465564594,1,collector,post_monsoon
4.0,142.4117648347237,841,4,0,0,8.300160800505447,5.0,4.4297332831375895,4.905634239934232,5.0,0.02409623664860607,1,arterial,pre_monsoon
5.0,293.2014171911236,756,7,1,0,7.937077236504271,1.0,5.0,5.0,5.0,0.038806132445568624,0,arterial,monsoon
3.0,212.89766688427648,587,16,1,1,3.0,2.0,3.604291997894106,4.330306935361162,5.0,0.04374970644909929,1,collector,pre_monsoon
2.0,120.85697288332759,807,12,1,0,12.434766450559344,4.0,2.207675278592724,2.436915067854731,2.6899585756665005,0.02331941303711341,0,local,pre_monsoon
4.0,73.42877334599068,571,9,1,2,12.33835744779226,3.0,4.555116240897817,5.0,5.0,0.030787658883758465,1,arterial,post_monsoon
2.0,116.84343945190423,236,6,2,2,8.01327575132244,2.0,2.303439495765593,2.6529167553264252,3.055416616598597,0.033508984726592306,1,arterial,post_monsoon
3.0,41.7531545487785,395,8,0,0,13.801921351941855,0.0,3.2338628782821015,3.4859563718436655,3.757701635405395,0.017669473677476955,0,arterial,dry
1.0,358.49249869616074,448,7,0,0,18.98453766032843,3.0,1.1341988410878312,1.2864070111249792,1.4590413411852123,0.029818793498566944,0,arterial,monsoon
1.0,99.77884125910565,487,7,0,1,12.117899164171419,3.0,1.0839754282822034,1.1750027291195864,1.2736740865301617,0.018993003524223163,0,highway,post_monsoon
5.0,91.41926944251148,481,3,0,1,18.65128889578114,3.0,5.0,5.0,5.0,0.018005733701937712,0,local,post_monsoon
4.0,289.60190997272485,432,3,2,1,23.1906596021356,4.0,4.935205209626365,5.0,5.0,0.050244830044049504,1,collector,monsoon
3.0,135.51630648476882,543,8,0,0,24.652623445601368,6.0,3.291199383919799,3.610664461571355,3.961138883821585,0.02185126195949779,0,arterial,pre_monsoon
3.0,50.16649849271205,800,2,2,0,6.058819567449995,1.0,3.277273667378155,3.5801742302967536,3.9110702431924684,0.020840768693951003,0,highway,dry
2.0,67.30770054041533,542,4,0,1,6.084684967906648,3.0,2.2275103801801586,2.4809012469051774,2.7631166398415905,0.02545735932251929,0,arterial,post_monsoon
